0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2017-06-19,8304.501,7726.948,7984.983,8052.04,8055.657,8819.883,9577.476,10802.368,11496.232,11676.342,11468.288,10868.794,11023.935,11519.923,11825.458,11883.023,11805.005,11695.575,11086.534,10525.743,10576.949,9991.948,9639.795,9111.887
2017-06-20,8701.544,8776.03,8718.669,8438.432,8663.686,8984.339,9703.764,10842.739,11480.052,11861.509,11727.739,11102.822,11337.781,11848.199,12115.537,12232.12,11652.69,11532.622,11408.452,10858.669,11079.313,10615.408,10059.533,9424.43
2017-06-21,9201.689,9037.926,8968.825,8857.552,8959.452,9422.173,9910.68,11095.511,11651.455,12065.272,11950.419,11375.911,11631.368,12169.297,12383.63,12224.185,11682.662,11657.838,12088.48,12005.937,12102.226,12183.701,11633.98,10861.318
2017-06-22,10402.8,10035.983,9762.252,9671.583,9675.566,9920.214,10275.236,11810.121,12432.387,12934.183,12716.734,12443.005,12838.134,13060.269,12922.711,12379.793,11984.328,11411.883,11399.78,11555.416,11854.317,11766.303,11444.654,10504.94
2017-06-23,10064.718,9981.317,9628.826,9623.627,9595.351,9748.182,10197.216,11429.047,12074.914,12389.615,12347.466,11962.059,12197.113,12500.582,12620.675,12369.641,11820.82,11697.508,11873.923,11658.198,12147.417,12369.29,11810.647,10852.205
2017-06-26,9561.312,9157.467,8891.882,8799.286,8638.491,8822.962,9600.332,11219.284,12037.679,12555.046,12403.049,11822.78,12026.316,12350.772,12233.537,12098.355,11735.384,11533.225,11555.019,11324.003,11801.669,11759.687,11278.049,10520.203
2017-06-27,10166.495,9932.143,9721.467,9525.132,9303.456,9462.61,9996.233,11158.385,11635.969,11969.99,11984.689,11417.244,11681.799,12020.533,12149.794,12249.565,11951.036,11607.541,11829.161,11647.202,11960.205,11773.158,11269.498,10572.249
2017-06-28,10149.471,9720.649,9411.101,9072.44,9003.702,9078.168,9555.093,10899.151,11317.725,11575.692,11630.36,10801.512,10936.246,11487.613,11758.349,11791.896,11620.203,11551.243,11557.581,11474.713,11445.437,11079.487,10494.089,9778.966
2017-06-29,9383.974,9040.05,8979.401,8901.431,8794.115,9180.545,9761.673,10867.151,11417.829,11730.009,11696.71,10832.242,11122.544,11503.398,11529.201,11594.017,11661.337,11587.734,11252.25,10913.013,11014.253,10368.539,9765.208,9177.475
2017-06-30,8900.181,8744.838,8631.1,8563.641,8595.625,8929.074,9524.909,10581.01,10984.918,11493.853,11384.945,10497.304,10676.678,11195.055,11531.421,11535.989,11297.905,11321.525,11552.346,11277.221,11366.563,11260.468,10598.554,9868.601
2017-07-03,8878.638,8861.055,8761.027,8583.652,8499.264,8981.998,9652.919,10640.373,11696.228,11914.151,11859.879,11013.011,11267.279,11722.928,11641.324,11766.053,11520.56,11661.846,11680.705,11343.813,11430.931,11221.168,10738.148,10004.088
2017-07-04,9693.156,9535.066,9317.33,9126.14,9037.887,9320.893,9790.082,11160.435,11709.119,12149.456,11814.447,11067.27,11404.619,11765.608,11948.638,11895.983,11744.816,11671.032,11617.779,11239.4,11398.233,11118.709,10545.276,9790.269
2017-07-05,9560.678,9420.581,9263.118,9071.07,9037.904,9310.852,9945.033,11250.079,11980.124,12287.309,11749.378,10987.874,11165.142,11728.523,11953.887,11907.942,11795.217,11613.405,11666.401,11310.813,11570.916,11402.196,10880.028,10170.679
2017-07-06,9810.846,9454.122,9364.515,9277.978,9134.309,9600.066,9856.041,11475.912,12071.408,12405.677,12257.696,11578.548,11666.802,12249.766,12231.991,12247.77,11946.265,11738.662,11768.117,11518.095,11797.321,11686.923,11120.846,10391.971
2017-07-07,10117.881,9977.378,9624.344,9491.817,9242.365,9651.541,10063.809,11071.119,11607.014,12071.259,12065.167,10996.902,11173.572,11800.239,12078.456,12125.747,11866.066,11737.11,11749.922,11183.473,11243.284,10923.859,10343.745,9351.806
2017-07-10,9408.639,8792.788,8597.499,8487.842,8521.449,9000.922,9529.814,11125.709,11772.345,12086.06,12294.901,11108.756,11149.719,11669.01,11791.277,11821.256,11699.258,11614.829,11571.855,10987.464,11053.703,10531.389,9725.53,9209.259
2017-07-11,8816.617,8605.616,8651.644,8459.532,8406.426,8837.526,9191.752,10539.325,11259.317,11656.203,11194.958,10321.558,10140.445,11044.168,11360.782,11359.294,11425.341,11485.257,11426.596,10841.097,10810.687,10329.064,9763.782,9243.665
2017-07-12,8875.138,8610.498,8487.317,8432.315,8369.073,8760.819,9364.724,10262.592,11075.08,11520.814,11360.411,10196.227,10093.203,10768.96,11191.287,11384.954,11501.916,11518.381,11709.844,10949.242,11042.804,10529.135,9888.769,9038.082
2017-07-13,8960.703,8624.858,8661.723,8472.753,8394.885,8850.293,9510.974,10237.832,11033.208,11444.93,11428.601,10300.319,10486.718,11182.783,11455.319,11669.774,11600.822,11491.115,11642.97,11067.303,11100.013,10792.35,10341.552,9209.69
2017-07-14,9024.806,8789.4,8564.139,8495.507,8638.412,9029.314,9757.053,10844.522,11345.246,11830.125,11652.416,10578.907,10771.693,11374.286,11637.3,11661.362,11587.944,11581.433,11633.174,10951.563,10996.965,10901.936,10040.374,9205.028
2017-07-17,7351.404,7026.84,7088.055,6941.757,6942.515,7462.073,8227.047,9283.874,10270.464,10327.472,10365.954,9305.039,9335.58,9922.987,10405.438,10854.824,11339.957,11413.192,11019.383,10088.249,10248.788,9451.165,9217.357,8256.056
2017-07-18,8056.306,7848.575,7839.741,7590.231,7757.591,8447.519,9259.945,10069.974,10603.399,11086.347,11058.133,10105.524,10108.023,10693.169,10962.692,11269.798,11545.724,11476.602,11436.063,10763.367,10632.994,10116.074,9593.476,9027.129
2017-07-19,8712.413,8405.867,8293.636,8245.022,8264.564,8883.16,9470.668,10388.347,10970.665,11166.377,11284.231,10144.128,10017.694,10688.72,11014.705,11091.259,11565.989,11638.078,11562.525,10748.425,10590.001,10311.182,9663.871,9023.569
2017-07-20,8502.71,8402.021,8387.793,8324.64,8359.312,8888.901,9377.341,10509.562,10988.743,11489.234,11428.127,9823.775,9808.803,10647.828,10995.201,11172.59,11765.292,11828.158,11467.393,10648.051,10874.399,9993.89,9303.076,8693.407
2017-07-21,8394.546,8235.838,8210.822,8049.462,8082.632,8681.438,9234.609,10477.309,11080.663,11518.802,11196.033,9823.901,9951.849,10683.262,11005.301,11235.146,11443.012,11593.522,11521.196,10712.975,10710.938,10198.853,9493.416,8774.873
2017-07-24,8844.159,8614.969,8444.364,8308.979,8356.916,8972.617,9557.425,10932.676,11603.497,12049.582,12013.948,11160.759,11359.669,11800.554,11866.405,11945.966,11828.654,11714.552,11682.538,11142.16,11351.209,11028.527,10382.399,9588.602
2017-07-25,9318.349,9040.214,8875.156,8721.918,8637.645,9118.871,9593.103,10954.644,11470.69,11869.121,11682.395,10744.27,10506.034,11180.073,11434.27,11646.705,11737.857,11554.636,11468.702,10836.731,10816.355,10382.708,9763.216,9179.278
2017-07-26,8855.861,8502.875,8447.037,8389.178,8404.759,9043.922,9585.429,10617.641,11458.274,12076.311,11873.626,10953.105,10918.729,11553.402,11766.128,11822.166,11622.588,11511.681,11791.158,11164.904,11371.868,10845.239,10543.372,9662.085
2017-07-27,9597.9,9342.418,9049.59,8997.054,8853.555,9268.801,9833.642,11215.667,12018.111,12445.268,12357.536,11584.583,11614.837,12299.96,12429.073,12388.96,11960.12,11764.868,12033.437,11540.971,12024.835,11895.773,11419.173,10369.96
2017-07-28,10047.291,9762.369,9525.334,9302.068,9193.898,9505.757,10134.866,11292.904,12121.815,12426.701,12490.681,11749.65,12014.997,12493.941,12527.16,12440.541,12399.555,11929.478,11890.945,11458.914,11769.578,11842.005,11523.92,10626.265
2017-07-31,10984.733,10572.212,10188.686,9905.639,9707.977,9783.298,10381.825,11914.051,12923.621,13598.329,13910.558,13795.896,14207.673,13466.229,13732.677,13534.457,12984.665,12493.952,12315.707,11297.441,11627.263,11445.518,11142.162,10426.365
2017-08-01,9936.094,9742.08,9593.339,9287.94,9142.019,9460.269,9796.694,11070.066,11975.297,12440.087,12218.221,11442.103,11553.47,12258.696,12492.991,12253.712,12014.041,11719.919,11980.148,11582.784,12104.81,11925.305,11566.317,10651.511
2017-08-02,10406.652,10094.899,9858.477,9647.326,9535.816,9922.7,10175.028,11761.7,12332.261,12900.595,12750.969,12139.842,12118.005,12282.771,12174.952,12101.186,12076.475,11787.459,11582.499,11319.864,11506.554,11207.767,10689.003,9996.426
2017-08-03,9708.104,9463.933,9338.743,9159.053,9115.138,9575.409,10137.328,11327.191,11765.272,12106.373,12087.68,10950.486,10691.014,11050.803,11483.666,11584.017,11639.488,11895.655,11946.702,11185.366,11437.006,10968.875,10516.416,9661.771
2017-08-04,9291.193,9238.715,8938.943,8731.393,8657.367,9244.824,9582.824,10990.234,11394.042,11834.873,11530.794,10699.143,10825.911,10940.265,11312.739,11528.088,11829.746,11685.967,11526.728,10839.185,10901.227,10464.24,9851.579,9285.373
2017-08-07,9139.454,8891.077,8727.565,8550.061,8534.305,9132.319,9697.244,11363.726,12162.72,12721.989,12773.248,11979.548,12339.217,12782.752,12911.582,12866.763,12377.698,12297.352,12428.0,11952.536,12420.361,12207.959,11870.436,10928.732
2017-08-08,10728.671,10355.385,10071.662,9916.096,9667.523,9902.573,10387.704,11749.267,12656.155,12917.957,13158.777,12894.541,13316.111,13752.427,13634.191,13435.571,12766.205,12506.45,12962.91,12970.258,13627.507,13809.299,13166.838,12371.357
2017-08-09,11783.634,11422.148,11015.789,10697.121,10385.486,10281.727,10642.386,12235.139,12986.702,13494.454,13593.487,13335.147,13906.182,14061.266,13958.447,13677.992,12970.544,12604.181,12835.047,13051.932,13919.936,14129.202,13633.585,12699.635
2017-08-10,11911.138,11835.376,11372.376,10837.971,10530.049,10258.593,10566.816,12068.911,12773.89,13186.273,13058.946,12842.719,13161.116,13498.786,13201.125,12888.079,12732.298,12280.048,12470.871,12397.92,13240.588,13277.415,12689.608,11739.816
2017-08-11,11431.624,11115.228,10751.486,10523.901,10246.598,10389.869,10815.89,12148.977,13018.476,13710.496,13587.783,13146.524,13818.638,14112.519,13786.632,13425.738,12564.137,12416.099,12811.883,12827.614,13697.123,13796.925,13443.317,12571.615
2017-08-14,10950.304,10572.946,10218.889,9966.263,9672.835,9969.807,10313.923,11622.448,12451.263,12926.859,12992.88,12175.884,12682.647,13143.667,13284.235,13056.697,12674.557,12794.446,12549.829,12320.603,12739.227,12537.209,11812.855,11081.599
2017-08-15,10383.021,9624.867,9123.165,8747.723,8632.655,9095.761,9554.794,10476.756,10983.212,11466.035,11427.075,10412.826,10494.145,11127.427,11517.737,11605.571,11816.108,11938.634,11797.852,11176.421,11224.601,10543.992,9935.671,9282.021
2017-08-16,8880.918,8657.539,8601.742,8514.446,8474.861,9015.924,9379.431,10458.327,10895.933,11399.752,11325.429,10276.091,10318.894,11003.28,11412.58,11581.186,11928.305,12170.671,11689.678,10937.97,10938.787,10443.89,9635.761,8832.984
2017-08-17,8796.513,8747.887,8363.773,8333.227,8353.703,9015.259,9452.689,10448.954,10998.057,11413.947,11393.385,10060.947,9950.167,10740.484,11102.541,11435.628,11865.694,11999.962,11648.641,10601.13,10562.419,9994.405,9273.112,8759.605
2017-08-18,8512.141,8369.327,8451.632,8391.454,8347.261,9050.617,9473.125,10708.31,11203.523,11481.142,11404.85,10074.996,10292.735,10685.379,11119.514,11279.057,11641.635,11909.19,11988.839,10881.802,10747.977,10422.222,9529.594,8803.48
2017-08-21,9107.866,8667.615,8604.044,8430.558,8368.523,9113.948,9583.354,11269.849,11950.778,12473.643,12472.905,11715.279,12049.446,12665.777,12859.102,12806.256,12211.102,12200.731,12537.958,11958.303,12518.164,12262.732,11599.859,10820.065
2017-08-22,10334.433,9992.825,9769.774,9617.584,9493.352,9860.731,10114.764,11552.578,12576.761,12898.112,12821.33,12369.702,12858.826,13416.865,13549.763,13462.889,12807.971,12537.962,12947.265,12986.062,13792.843,13905.207,13238.771,12116.907
2017-08-23,11836.127,11234.339,11116.987,10708.476,10403.704,10627.062,10659.976,12123.233,12648.764,13006.326,13091.728,12375.7,12694.684,12909.448,12927.525,12757.292,12619.999,12497.808,12029.578,11535.053,11531.512,11011.801,10325.01,9742.118
2017-08-24,9500.666,9255.559,9189.881,8889.56,8787.255,9265.659,9628.792,10733.765,10903.226,11354.066,11433.794,10434.447,10304.316,11047.236,11410.118,11718.044,11999.49,12247.119,12000.676,11229.413,11297.887,10933.422,10267.389,9674.21
2017-08-25,9200.405,9190.172,8835.198,8810.524,8751.022,9422.729,9750.753,11070.842,11618.01,11692.641,11694.436,10675.533,10577.975,10881.435,11038.238,11516.882,11891.912,12008.046,11628.605,10934.468,10966.46,10642.825,9909.733,9274.906
2017-08-28,8756.644,8551.751,8589.68,8413.484,8310.946,9160.382,9354.183,10798.152,11640.676,12201.629,12262.047,11448.377,11856.492,12328.613,12525.332,12314.97,12215.505,12234.569,12043.184,11471.486,11631.786,11392.58,10822.144,9981.856
2017-08-29,9611.848,9383.379,9170.148,9010.392,8984.598,9483.097,9431.154,10661.317,11208.785,11500.929,11495.697,10408.221,10372.843,10850.961,11245.402,11472.878,11994.312,12244.709,11551.21,10814.525,10828.656,10136.227,9507.357,8936.11
2017-08-30,8557.873,8435.992,8336.458,8270.048,8182.411,8948.8,9369.564,10233.86,11001.125,11240.985,11143.387,9959.055,10060.636,10814.667,11239.632,11582.446,12019.438,12310.974,11879.993,11049.579,10914.121,10460.406,9895.7,8975.306
2017-08-31,8783.838,8743.5,8561.298,8615.436,8558.346,9374.169,9623.806,10811.921,11432.179,11942.563,11921.21,10910.035,11017.396,12204.469,12560.77,12638.245,12377.172,12893.131,12941.624,11922.471,12044.498,11685.378,11032.523,9764.665
2017-09-01,9380.989,9155.855,9070.175,8818.725,8778.838,9292.29,9774.61,10909.938,11559.159,11978.096,11876.89,10797.606,11117.345,11525.584,11650.973,11549.893,11444.824,11459.888,11403.889,10857.308,11124.662,11046.447,10207.245,9666.431
2017-09-04,8463.702,8281.593,8201.115,8106.291,8084.71,8589.15,9130.872,10434.877,11301.779,11961.802,11642.104,10792.393,11046.878,12064.081,12155.467,11444.537,11183.312,11592.398,11336.584,10973.831,11476.7,11191.945,10594.324,10039.521
2017-09-05,9433.985,9211.421,9146.534,8811.41,8754.748,9271.772,9674.731,11032.153,12109.264,12475.608,12341.835,11515.101,11896.497,12243.207,12318.29,12178.478,12218.043,12072.284,11704.52,11533.989,11863.085,11497.544,10464.668,9842.755
2017-09-06,9510.979,9178.289,9203.165,8996.781,9098.199,9660.18,9812.807,11346.424,11906.543,12188.918,12456.98,11705.696,11992.843,12329.249,12411.608,12382.07,12232.208,12516.399,12383.171,11945.351,12400.961,12083.897,11275.673,10534.906
2017-09-07,10017.275,9754.412,9533.41,9289.927,9163.326,9597.87,9844.603,11360.57,12248.828,12438.871,12591.221,11756.087,11568.759,11315.363,11907.838,12130.129,12540.012,12850.62,12116.15,11567.316,11607.907,10783.941,9972.645,9316.671
2017-09-08,9151.78,8991.096,9008.689,8879.968,8993.833,9574.562,10068.728,11275.467,11680.887,11976.826,12362.511,11098.847,10781.016,11440.534,11896.427,12017.064,12117.033,12518.262,12015.774,11452.539,11763.08,11192.89,10668.612,9814.622
2017-09-11,8915.564,8701.984,8544.092,8367.798,8361.298,9052.894,9335.783,10566.248,11176.126,11586.127,11675.235,10595.781,10628.95,11412.239,11881.118,11812.959,12165.991,12597.912,11970.327,11295.77,11469.532,10850.308,10151.246,9314.213
2017-09-12,9208.059,9043.352,8927.667,8848.082,8738.241,9399.428,9680.407,11010.127,11749.733,12197.24,12230.049,11539.003,11431.365,11929.589,12188.411,12137.652,12478.959,12584.439,11943.847,11496.702,11814.231,10985.019,10248.912,9782.125
2017-09-13,9355.014,9299.492,9177.019,9034.958,9160.085,9710.984,9956.758,11257.531,11947.902,12367.274,12387.177,11619.901,11965.076,12308.715,12513.126,12483.028,12480.725,12783.656,12312.847,11669.227,11983.711,11703.165,11019.848,10208.733
2017-09-14,9710.671,9681.722,9395.742,9226.836,9191.761,9782.336,10113.628,11375.806,12099.419,12408.715,12137.419,11463.101,11609.67,12227.168,12404.747,12469.526,12660.735,12933.569,12299.62,11613.794,11832.976,11408.562,10572.013,9812.984
2017-09-15,9711.549,9585.311,9397.994,9174.584,9063.685,9724.725,9820.817,10990.15,11117.073,11119.264,10769.764,9975.851,9928.797,10196.052,10540.065,10915.497,11832.592,11510.755,10057.961,9509.697,9419.378,9001.568,8583.101,8400.187
2017-09-18,8511.18,8286.782,8211.618,8086.584,8224.737,9144.381,9514.001,10987.76,11874.815,12435.132,12554.531,11633.549,11953.406,12350.799,12604.409,12555.411,12455.892,12783.067,12399.752,11826.513,12358.1,12007.933,11356.047,10359.272
2017-09-19,10185.642,9835.11,9631.145,9499.252,9484.263,10095.103,10172.481,11661.002,12361.689,12903.307,12924.151,12162.148,12504.601,12961.642,13086.391,12903.622,12699.279,13045.786,12717.045,12327.749,12935.569,12631.384,12069.753,11242.235
2017-09-20,10640.073,10332.512,10145.196,9909.138,9730.793,9936.741,10254.012,11535.483,12047.164,12257.881,12101.64,11473.153,11816.073,12502.456,12601.539,12603.235,12398.782,12949.763,12331.74,12122.465,12436.218,12242.761,11495.366,10543.94
2017-09-21,10363.376,10039.376,9788.403,9589.781,9468.821,9900.524,10298.646,11391.172,12060.509,12548.975,12509.694,11765.716,12000.014,12477.882,12692.734,12551.972,12513.657,13063.76,12483.251,12026.209,12396.022,12130.772,11376.258,10200.569
2017-09-22,10117.21,9906.157,9755.17,9517.345,9448.755,9938.71,10155.002,11539.838,11942.377,12324.827,12302.272,11664.915,11534.445,12086.543,12232.407,12113.518,12656.425,13191.95,12058.234,11668.789,11881.235,11407.35,10687.594,10031.401
2017-09-25,9583.587,9275.733,9138.217,8870.37,8915.632,9495.883,9774.834,11273.395,11858.031,12025.603,11957.334,10478.166,10501.729,11034.853,11369.928,11773.758,12625.328,13066.772,11527.783,10923.731,10975.835,10372.148,9817.807,9002.235
2017-09-26,8908.089,8782.127,8795.281,8679.696,8740.651,9543.184,9742.069,10781.814,11766.82,12219.369,12269.786,11182.794,11372.592,11867.371,12212.22,12192.987,12580.231,13219.265,12164.883,11652.557,11808.714,11344.755,10736.533,10249.924
2017-09-27,9652.581,9453.516,9300.325,9229.895,9152.652,9830.559,10002.298,11274.809,11996.626,12332.499,12440.483,11596.829,11629.097,12338.838,12559.642,12479.84,12490.519,13369.882,12265.718,11843.933,12045.607,11633.943,10913.887,10229.91
2017-09-28,9856.588,9742.77,9388.951,9437.041,9475.782,9800.717,10113.927,11479.149,12147.262,12484.347,12638.741,11749.274,12168.105,12621.414,12834.056,12732.499,12625.325,13474.76,12341.15,12017.962,12255.564,12123.806,11265.808,10438.165
2017-09-29,10166.042,9848.799,9830.926,9538.952,9483.233,9904.393,10034.895,11360.786,11831.174,12302.663,12317.578,11343.812,11505.128,11978.348,12088.472,12184.516,12386.059,13139.757,12069.538,11523.306,11625.555,11294.756,10507.74,9815.442
2017-10-02,8946.442,8738.702,8669.54,8532.325,8445.316,9080.072,9748.409,11260.975,11821.739,12266.34,12287.888,11347.635,11411.546,11722.845,11992.113,12196.079,12464.796,13476.773,12175.137,11572.666,11842.218,11382.061,10628.356,10060.109
2017-10-03,9549.09,9183.369,9030.366,8886.068,8673.919,9291.888,9769.878,10720.367,11305.959,11796.611,11754.912,10566.7,10370.302,11106.741,11442.398,11938.359,12456.538,12935.59,11321.025,10716.063,10824.602,10304.713,9749.388,9087.772
2017-10-04,8844.091,8744.414,8555.111,8551.699,8694.074,9339.716,9627.524,10823.69,11443.658,11823.827,11802.863,10685.103,10824.305,11101.325,11311.664,11585.813,12106.029,12653.113,11363.937,10520.805,10684.324,10265.329,9320.289,8786.176
2017-10-05,8487.908,8491.026,8351.408,8404.58,8450.041,9356.797,9687.447,10839.742,11272.697,11741.501,11718.478,10637.413,10647.826,11171.84,11437.829,11727.948,12388.601,13525.087,11878.425,11090.662,11163.559,10377.595,9567.958,8962.941
2017-10-06,8802.578,8712.446,8564.435,8507.119,8616.707,9382.167,9820.755,10937.483,11365.022,11718.011,11604.373,10506.994,10409.31,10882.596,11281.868,11653.211,12616.317,13522.651,11641.829,10835.557,10694.233,10009.872,9282.685,8710.44
2017-10-09,8116.017,7953.335,7958.013,7919.611,8013.627,9038.85,9585.347,10883.698,11237.739,11608.533,11864.485,10953.676,10997.624,11645.771,11922.521,12076.124,12886.051,13491.761,11782.348,10925.656,10683.59,10093.248,9471.997,8901.077
2017-10-10,8709.625,8574.985,8443.616,8422.65,8475.055,9064.551,9373.877,10404.331,10767.379,10955.629,11060.913,10035.416,9934.591,10498.784,10836.213,11370.893,12658.638,13075.993,11499.92,10825.098,10678.418,9920.683,9151.08,8663.824
2017-10-11,8446.174,8329.035,8257.738,8206.905,8325.512,9085.01,9097.508,10664.501,11079.726,11294.57,11073.032,10025.395,9856.948,10559.035,10606.065,11243.037,12746.807,12834.334,11277.097,10494.78,10237.532,9501.812,9038.332,8386.302
2017-10-12,8214.093,8200.167,8125.674,8124.155,8293.779,9087.395,9580.685,10315.458,10855.789,11162.49,11379.086,10401.878,10415.146,11066.892,11409.063,11694.755,12330.812,13666.499,11597.438,11118.618,10869.412,10136.571,9407.176,8748.004
2017-10-13,8601.547,8538.057,8475.903,8369.224,8375.046,9322.697,9457.204,10431.23,10902.335,11151.72,11079.144,10113.821,10008.836,10614.899,10935.868,11317.409,11917.256,13326.057,11311.422,10601.474,10429.068,9833.578,9192.382,8531.285
2017-10-16,7468.898,7422.147,7224.383,7259.555,7445.343,8390.23,8856.245,9779.198,10089.297,10405.406,10319.862,8926.67,8842.145,9702.235,9992.527,10553.293,12303.313,12580.328,10504.701,9755.889,9556.953,8712.118,8097.47,7617.361
2017-10-17,7573.27,7430.224,7471.794,7458.405,7621.237,8882.159,9105.306,9735.638,10049.002,10350.322,10431.623,9197.473,8927.117,9793.787,10292.236,10565.606,12178.735,13341.324,10985.532,11274.127,9927.023,9035.277,8183.26,7727.1
2017-10-18,7660.36,7681.032,7648.694,7599.052,7782.157,8886.908,9137.783,9649.457,10091.407,10808.747,10320.639,8960.235,8852.788,9812.546,9931.628,10833.293,12363.208,13148.975,11097.92,10585.573,9984.961,9189.043,8252.71,7711.211
2017-10-19,7666.172,7633.647,7602.148,7545.014,7803.222,8940.906,9256.121,10079.148,10240.87,10471.935,10655.58,9215.402,9243.303,10195.584,10436.37,10907.445,12227.197,13650.284,11208.785,10464.138,10106.949,9399.303,8651.569,7922.475
2017-10-20,7741.899,7739.062,7596.853,7577.22,7877.121,9148.407,9294.703,10076.503,10472.235,10737.442,10655.872,9661.237,9997.946,10359.925,10777.492,11158.59,11977.211,13286.413,11079.603,10390.125,9869.011,9751.981,9036.816,8204.861
2017-10-23,7300.573,7154.217,7151.58,7098.925,7342.641,8464.272,8811.993,9850.238,10199.095,10519.956,10527.417,9191.674,9079.043,9970.405,10321.344,10862.882,12168.374,13528.088,11010.013,10001.325,9830.009,8991.005,8224.615,7823.212
2017-10-24,7789.425,7639.323,7676.774,7676.541,7835.495,8908.354,9257.407,9957.254,10358.747,10584.346,10497.973,9235.124,9301.317,9819.612,10511.799,10659.926,12452.443,13701.434,11054.661,10153.726,9649.379,9014.592,8264.04,7725.905
2017-10-25,7730.118,7702.733,7630.675,7615.618,7876.048,9043.799,9289.313,10013.619,10619.266,10820.851,10907.927,9626.08,9404.513,10441.572,10951.054,11339.804,12708.351,13663.388,11570.76,10445.948,10220.149,9455.561,8934.946,8301.879
2017-10-26,8115.559,7918.32,7881.588,8060.542,8004.492,8897.37,9397.136,10421.71,10532.536,10941.609,11067.539,9625.004,9704.674,10462.915,10771.072,11251.521,12664.895,13435.662,11527.564,10667.058,10428.029,9707.924,8912.574,8343.98
2017-10-27,7972.574,7895.661,7940.732,7939.634,8035.909,9139.899,9271.783,10246.418,10661.809,10975.842,11046.394,9838.492,9822.119,10576.483,10747.876,11224.411,12484.443,13762.619,11249.334,10510.73,10331.522,9501.032,8841.665,8342.897
2017-10-30,7769.163,7225.451,7223.022,7256.386,7506.992,8639.134,8787.006,9856.035,10132.964,10449.274,10547.332,9254.068,9251.602,10092.876,10509.23,10791.025,11942.063,13452.105,10903.206,10168.444,9853.954,9024.564,8316.663,7723.007
2017-10-31,7571.437,7601.819,7557.335,7544.434,7767.792,8904.83,9098.267,9900.553,10182.348,10406.32,10513.07,9096.913,9250.724,10101.331,10457.867,10862.373,12383.26,13670.969,10872.106,10122.315,9702.35,8917.144,8240.575,7871.087
2017-11-01,7749.646,7655.673,8010.707,7946.001,8202.434,9078.919,8971.509,9835.268,10418.121,10349.991,10372.188,9048.851,9228.112,10236.41,10519.863,11016.736,12054.879,13648.948,11103.091,10247.117,10139.618,9282.903,8612.098,8064.097
2017-11-02,7905.03,7768.462,7794.899,7781.294,7892.912,9230.752,9310.305,10003.317,10395.408,10738.101,10764.99,9565.967,9522.108,10459.72,10839.651,11428.1,12359.767,13743.728,11446.57,10643.289,10328.944,9573.885,8800.326,8184.521
2017-11-03,8131.413,7971.242,7917.673,7927.408,8052.563,8989.302,9494.753,10279.464,10564.389,10927.841,10967.08,9934.697,9635.799,10434.16,10798.85,11294.17,12202.539,13458.665,11093.139,10291.038,10062.022,9331.327,8563.054,7896.447
2017-11-06,7054.356,7031.095,7175.494,7123.56,7412.496,8584.679,9104.555,9953.697,10362.571,10472.819,10362.224,9191.942,9320.614,10080.27,10406.115,10935.991,12225.225,13757.847,11406.219,10395.272,10075.343,9360.797,8591.033,8104.051
2017-11-07,7856.275,7831.567,7735.555,7869.898,8046.789,9084.981,9375.99,10084.878,10372.892,10432.993,10378.51,9117.655,9077.708,9976.109,10369.454,11008.84,12593.727,13296.605,10849.04,10081.551,9808.901,8995.898,8281.055,7739.936
2017-11-08,7681.449,7568.247,7647.8,7749.837,7871.481,9069.523,9407.013,10045.677,10433.94,10606.009,10766.422,9656.212,9404.685,10154.286,10519.173,11160.544,12819.128,13432.426,11032.824,10453.206,10151.26,9244.833,8444.388,7927.081
2017-11-09,7741.762,7633.702,7645.417,7671.264,7904.703,8973.987,9473.572,10299.762,10557.192,10738.458,10679.313,9215.657,9155.615,10018.808,10401.925,11206.357,12783.77,13501.755,11174.874,10375.401,10056.779,9268.076,8486.754,7871.691
2017-11-10,7758.276,7686.265,7774.767,7793.36,7971.37,8990.395,9474.0,10396.432,10593.351,10781.531,10776.967,9614.14,9615.838,10273.166,10417.446,11375.746,12847.791,14200.739,11988.269,11492.854,10987.18,9806.033,9316.131,8504.877
2017-11-13,7514.836,7477.409,7427.132,7377.316,7681.487,8808.876,9276.373,10395.617,10930.158,10986.769,11117.094,10004.082,10042.625,10832.949,11214.402,11679.758,12617.999,14046.251,11590.911,10639.281,10366.355,9853.241,9022.766,8488.654
2017-11-14,8325.13,8245.471,8242.504,8183.368,8313.12,9242.122,9661.032,10651.214,11019.751,10986.447,11261.173,10139.921,10229.012,11086.975,11259.46,11781.699,12795.95,13929.504,11415.255,10884.858,10586.916,9765.25,8960.318,8272.493
2017-11-15,8301.156,8144.381,8130.692,8182.147,8405.017,9368.142,9763.448,10656.332,11016.279,11248.865,11080.534,10051.023,10029.002,10834.21,11056.574,11653.624,13233.378,13357.491,11366.866,10774.667,10706.813,10097.394,9087.253,8544.666
2017-11-16,8444.372,8406.838,8375.065,8330.512,8383.394,9314.5,9658.307,10608.237,11233.997,11180.829,11451.202,10113.358,10411.988,11209.868,11498.798,11843.33,13000.17,13934.391,11603.657,10941.395,10819.447,10162.647,9307.887,8766.005
